,photo_name,value,location,x_loc_perc,y_loc_perc,shape
286,id_216_value_493_122.jpg,493.122,"{'type': 'polygon', 'data': [{'x': 0.18889, 'y': 0.41515}, {'x': 0.6817, 'y': 0.38688}, {'x': 0.68371, 'y': 0.40083}, {'x': 0.73194, 'y': 0.39932}, {'x': 0.72691, 'y': 0.32244}, {'x': 0.18387, 'y': 0.36012}]}","['0.18889', '0.6817', '0.68371', '0.73194', '0.72691', '0.18387']","['0.41515', '0.38688', '0.40083', '0.39932', '0.32244', '0.36012']","(1333, 1000, 3)"
287,id_1018_value_10_448.jpg,10.448,"{'type': 'polygon', 'data': [{'x': 0.35779, 'y': 0.3109}, {'x': 0.78625, 'y': 0.26799}, {'x': 0.79354, 'y': 0.32605}, {'x': 0.76045, 'y': 0.33026}, {'x': 0.75765, 'y': 0.31848}, {'x': 0.36508, 'y': 0.35802}]}","['0.35779', '0.78625', '0.79354', '0.76045', '0.75765', '0.36508']","['0.3109', '0.26799', '0.32605', '0.33026', '0.31848', '0.35802']","(1333, 1000, 3)"
288,id_1117_value_101_299.jpg,101.299,"{'type': 'polygon', 'data': [{'x': 0.42935, 'y': 0.2731}, {'x': 0.42368, 'y': 0.35978}, {'x': 0.81225, 'y': 0.432}, {'x': 0.80761, 'y': 0.45539}, {'x': 0.84218, 'y': 0.46021}, {'x': 0.86799, 'y': 0.35213}]}","['0.42935', '0.42368', '0.81225', '0.80761', '0.84218', '0.86799']","['0.2731', '0.35978', '0.432', '0.45539', '0.46021', '0.35213']","(1000, 1333, 3)"
289,id_764_value_39_275.jpg,39.275,"{'type': 'polygon', 'data': [{'x': 0.11754, 'y': 0.5043}, {'x': 0.65955, 'y': 0.51817}, {'x': 0.65374, 'y': 0.61447}, {'x': 0.11648, 'y': 0.60139}]}","['0.11754', '0.65955', '0.65374', '0.11648']","['0.5043', '0.51817', '0.61447', '0.60139']","(1333, 1000, 3)"
290,id_450_value_529_891.jpg,529.891,"{'type': 'polygon', 'data': [{'x': 0.25599, 'y': 0.51583}, {'x': 0.60738, 'y': 0.50664}, {'x': 0.60738, 'y': 0.55481}, {'x': 0.58043, 'y': 0.55481}, {'x': 0.58043, 'y': 0.54672}, {'x': 0.25942, 'y': 0.55329}]}","['0.25599', '0.60738', '0.60738', '0.58043', '0.58043', '0.25942']","['0.51583', '0.50664', '0.55481', '0.55481', '0.54672', '0.55329']","(1333, 1000, 3)"
291,id_901_value_119_885.jpg,119.885,"{'type': 'polygon', 'data': [{'x': 0.27552, 'y': 0.5241}, {'x': 0.58228, 'y': 0.52023}, {'x': 0.58325, 'y': 0.57245}, {'x': 0.28003, 'y': 0.57583}]}","['0.27552', '0.58228', '0.58325', '0.28003']","['0.5241', '0.52023', '0.57245', '0.57583']","(1333, 1000, 3)"
292,id_677_value_26_557.jpg,26.557,"{'type': 'polygon', 'data': [{'x': 0.22706, 'y': 0.53718}, {'x': 0.63783, 'y': 0.47833}, {'x': 0.63938, 'y': 0.48492}, {'x': 0.67963, 'y': 0.47872}, {'x': 0.67396, 'y': 0.41678}, {'x': 0.63164, 'y': 0.42181}, {'x': 0.63164, 'y': 0.42646}, {'x': 0.21107, 'y': 0.48453}]}","['0.22706', '0.63783', '0.63938', '0.67963', '0.67396', '0.63164', '0.63164', '0.21107']","['0.53718', '0.47833', '0.48492', '0.47872', '0.41678', '0.42181', '0.42646', '0.48453']","(1333, 1000, 3)"
293,id_4_value_352_676.jpg,352.676,"{'type': 'polygon', 'data': [{'x': 0.2969, 'y': 0.41072}, {'x': 0.28836, 'y': 0.46145}, {'x': 0.56515, 'y': 0.50666}, {'x': 0.56365, 'y': 0.51571}, {'x': 0.58776, 'y': 0.52123}, {'x': 0.59931, 'y': 0.46196}]}","['0.2969', '0.28836', '0.56515', '0.56365', '0.58776', '0.59931']","['0.41072', '0.46145', '0.50666', '0.51571', '0.52123', '0.46196']","(1000, 1000, 3)"
294,id_273_value_69_605.jpg,69.605,"{'type': 'polygon', 'data': [{'x': 0.32101, 'y': 0.60802}, {'x': 0.67869, 'y': 0.61857}, {'x': 0.67617, 'y': 0.66455}, {'x': 0.64905, 'y': 0.66342}, {'x': 0.64905, 'y': 0.65362}, {'x': 0.32151, 'y': 0.64533}]}","['0.32101', '0.67869', '0.67617', '0.64905', '0.64905', '0.32151']","['0.60802', '0.61857', '0.66455', '0.66342', '0.65362', '0.64533']","(1333, 1000, 3)"
295,id_1169_value_424_743.jpg,424.74300000000005,"{'type': 'polygon', 'data': [{'x': 0.37236, 'y': 0.3048}, {'x': 0.4054, 'y': 0.28001}, {'x': 0.60007, 'y': 0.43342}, {'x': 0.56167, 'y': 0.46289}, {'x': 0.54202, 'y': 0.44548}, {'x': 0.54828, 'y': 0.44079}]}","['0.37236', '0.4054', '0.60007', '0.56167', '0.54202', '0.54828']","['0.3048', '0.28001', '0.43342', '0.46289', '0.44548', '0.44079']","(1333, 1000, 3)"
296,id_1210_value_212_913.jpg,212.913,"{'type': 'polygon', 'data': [{'x': 0.30349, 'y': 0.80966}, {'x': 0.52537, 'y': 0.38698}, {'x': 0.58031, 'y': 0.47433}, {'x': 0.36002, 'y': 0.90077}]}","['0.30349', '0.52537', '0.58031', '0.36002']","['0.80966', '0.38698', '0.47433', '0.90077']","(1000, 1778, 3)"
297,id_1093_value_468_84.jpg,468.84,"{'type': 'polygon', 'data': [{'x': 0.18322, 'y': 0.34967}, {'x': 0.77839, 'y': 0.32547}, {'x': 0.78184, 'y': 0.39592}, {'x': 0.72884, 'y': 0.39808}, {'x': 0.72653, 'y': 0.38684}, {'x': 0.19186, 'y': 0.41062}]}","['0.18322', '0.77839', '0.78184', '0.72884', '0.72653', '0.19186']","['0.34967', '0.32547', '0.39592', '0.39808', '0.38684', '0.41062']","(1333, 1000, 3)"
298,id_908_value_116_011.jpg,116.011,"{'type': 'polygon', 'data': [{'x': 0.21203, 'y': 0.48971}, {'x': 0.55196, 'y': 0.44174}, {'x': 0.57328, 'y': 0.5083}, {'x': 0.23219, 'y': 0.5606}]}","['0.21203', '0.55196', '0.57328', '0.23219']","['0.48971', '0.44174', '0.5083', '0.5606']","(1333, 1000, 3)"
299,id_629_value_584_801.jpg,584.8009999999999,"{'type': 'polygon', 'data': [{'x': 0.36867, 'y': 0.44264}, {'x': 0.72907, 'y': 0.44233}, {'x': 0.72783, 'y': 0.41719}, {'x': 0.74521, 'y': 0.4175}, {'x': 0.75142, 'y': 0.50783}, {'x': 0.73156, 'y': 0.50783}, {'x': 0.73073, 'y': 0.48362}, {'x': 0.36826, 'y': 0.48734}]}","['0.36867', '0.72907', '0.72783', '0.74521', '0.75142', '0.73156', '0.73073', '0.36826']","['0.44264', '0.44233', '0.41719', '0.4175', '0.50783', '0.50783', '0.48362', '0.48734']","(1333, 1000, 3)"
300,id_979_value_145_98.jpg,145.98,"{'type': 'polygon', 'data': [{'x': 0.25394, 'y': 0.50233}, {'x': 0.77034, 'y': 0.5183}, {'x': 0.77034, 'y': 0.60131}, {'x': 0.26103, 'y': 0.58801}]}","['0.25394', '0.77034', '0.77034', '0.26103']","['0.50233', '0.5183', '0.60131', '0.58801']","(1333, 1000, 3)"
301,id_1034_value_263_406.jpg,263.406,"{'type': 'polygon', 'data': [{'x': 0.18667, 'y': 0.46248}, {'x': 0.68159, 'y': 0.45297}, {'x': 0.68159, 'y': 0.507}, {'x': 0.19359, 'y': 0.51478}]}","['0.18667', '0.68159', '0.68159', '0.19359']","['0.46248', '0.45297', '0.507', '0.51478']","(1333, 1000, 3)"
302,id_899_value_39_44.jpg,39.44,"{'type': 'polygon', 'data': [{'x': 0.56415, 'y': 0.25537}, {'x': 0.56264, 'y': 0.64108}, {'x': 0.62895, 'y': 0.64309}, {'x': 0.63247, 'y': 0.2585}]}","['0.56415', '0.56264', '0.62895', '0.63247']","['0.25537', '0.64108', '0.64309', '0.2585']","(1000, 1333, 3)"
303,id_147_value_7_864.jpg,7.864,"{'type': 'polygon', 'data': [{'x': 0.66443, 'y': 0.403}, {'x': 0.66421, 'y': 0.40959}, {'x': 0.67948, 'y': 0.41103}, {'x': 0.68185, 'y': 0.36717}, {'x': 0.50854, 'y': 0.35255}, {'x': 0.50639, 'y': 0.38953}]}","['0.66443', '0.66421', '0.67948', '0.68185', '0.50854', '0.50639']","['0.403', '0.40959', '0.41103', '0.36717', '0.35255', '0.38953']","(1000, 1333, 3)"
304,id_687_value_71_007.jpg,71.007,"{'type': 'polygon', 'data': [{'x': 0.33465, 'y': 0.40514}, {'x': 0.73022, 'y': 0.4415}, {'x': 0.73161, 'y': 0.43769}, {'x': 0.77546, 'y': 0.44115}, {'x': 0.76207, 'y': 0.50487}, {'x': 0.71683, 'y': 0.50002}, {'x': 0.71776, 'y': 0.49205}, {'x': 0.32818, 'y': 0.45708}]}","['0.33465', '0.73022', '0.73161', '0.77546', '0.76207', '0.71683', '0.71776', '0.32818']","['0.40514', '0.4415', '0.43769', '0.44115', '0.50487', '0.50002', '0.49205', '0.45708']","(1333, 1000, 3)"
305,id_934_value_231_52.jpg,231.52,"{'type': 'polygon', 'data': [{'x': 0.41917, 'y': 0.49198}, {'x': 0.68618, 'y': 0.50429}, {'x': 0.68269, 'y': 0.54775}, {'x': 0.65756, 'y': 0.54644}, {'x': 0.65825, 'y': 0.53806}, {'x': 0.41778, 'y': 0.5255}]}","['0.41917', '0.68618', '0.68269', '0.65756', '0.65825', '0.41778']","['0.49198', '0.50429', '0.54775', '0.54644', '0.53806', '0.5255']","(1333, 1000, 3)"
306,id_190_value_233_256.jpg,233.256,"{'type': 'polygon', 'data': [{'x': 0.19361, 'y': 0.41038}, {'x': 0.65797, 'y': 0.42464}, {'x': 0.65216, 'y': 0.47398}, {'x': 0.19361, 'y': 0.4611}]}","['0.19361', '0.65797', '0.65216', '0.19361']","['0.41038', '0.42464', '0.47398', '0.4611']","(1333, 1000, 3)"
307,id_117_value_32_579.jpg,32.579,"{'type': 'polygon', 'data': [{'x': 0.28744, 'y': 0.38288}, {'x': 0.61048, 'y': 0.41114}, {'x': 0.60893, 'y': 0.41966}, {'x': 0.63835, 'y': 0.42121}, {'x': 0.6466, 'y': 0.37475}, {'x': 0.2926, 'y': 0.34688}]}","['0.28744', '0.61048', '0.60893', '0.63835', '0.6466', '0.2926']","['0.38288', '0.41114', '0.41966', '0.42121', '0.37475', '0.34688']","(1333, 1000, 3)"
308,id_1235_value_388_234.jpg,388.234,"{'type': 'polygon', 'data': [{'x': 0.30288, 'y': 0.35107}, {'x': 0.80314, 'y': 0.45227}, {'x': 0.77459, 'y': 0.5218}, {'x': 0.73073, 'y': 0.5128}, {'x': 0.73528, 'y': 0.50255}, {'x': 0.28468, 'y': 0.41129}]}","['0.30288', '0.80314', '0.77459', '0.73073', '0.73528', '0.28468']","['0.35107', '0.45227', '0.5218', '0.5128', '0.50255', '0.41129']","(1333, 1000, 3)"
309,id_987_value_162_075.jpg,162.075,"{'type': 'polygon', 'data': [{'x': 0.30359, 'y': 0.50348}, {'x': 0.63627, 'y': 0.49989}, {'x': 0.63485, 'y': 0.52741}, {'x': 0.30572, 'y': 0.5306}]}","['0.30359', '0.63627', '0.63485', '0.30572']","['0.50348', '0.49989', '0.52741', '0.5306']","(1778, 1000, 3)"
310,id_136_value_213_785.jpg,213.785,"{'type': 'polygon', 'data': [{'x': 0.3184, 'y': 0.48703}, {'x': 0.58055, 'y': 0.46846}, {'x': 0.58158, 'y': 0.47947}, {'x': 0.60326, 'y': 0.4774}, {'x': 0.60171, 'y': 0.41412}, {'x': 0.31324, 'y': 0.43407}]}","['0.3184', '0.58055', '0.58158', '0.60326', '0.60171', '0.31324']","['0.48703', '0.46846', '0.47947', '0.4774', '0.41412', '0.43407']","(1000, 1333, 3)"
311,id_635_value_195_465.jpg,195.465,"{'type': 'polygon', 'data': [{'x': 0.33129, 'y': 0.42337}, {'x': 0.63043, 'y': 0.43007}, {'x': 0.63043, 'y': 0.4783}, {'x': 0.33307, 'y': 0.47495}]}","['0.33129', '0.63043', '0.63043', '0.33307']","['0.42337', '0.43007', '0.4783', '0.47495']","(1333, 1000, 3)"
312,id_124_value_305_094.jpg,305.094,"{'type': 'polygon', 'data': [{'x': 0.36702, 'y': 0.5808}, {'x': 0.73776, 'y': 0.57198}, {'x': 0.739, 'y': 0.68339}, {'x': 0.36743, 'y': 0.69332}]}","['0.36702', '0.73776', '0.739', '0.36743']","['0.5808', '0.57198', '0.68339', '0.69332']","(1000, 1333, 3)"
313,id_486_value_26_018.jpg,26.018,"{'type': 'polygon', 'data': [{'x': 0.23784, 'y': 0.34287}, {'x': 0.53128, 'y': 0.38906}, {'x': 0.52037, 'y': 0.42126}, {'x': 0.23327, 'y': 0.3719}]}","['0.23784', '0.53128', '0.52037', '0.23327']","['0.34287', '0.38906', '0.42126', '0.3719']","(1333, 1000, 3)"
314,id_1120_value_208_354.jpg,208.354,"{'type': 'polygon', 'data': [{'x': 0.22413, 'y': 0.35102}, {'x': 0.77062, 'y': 0.33829}, {'x': 0.76973, 'y': 0.39591}, {'x': 0.23038, 'y': 0.41399}]}","['0.22413', '0.77062', '0.76973', '0.23038']","['0.35102', '0.33829', '0.39591', '0.41399']","(1333, 1000, 3)"
315,id_306_value_158_719.jpg,158.719,"{'type': 'polygon', 'data': [{'x': 0.17282, 'y': 0.57276}, {'x': 0.22456, 'y': 0.59499}, {'x': 0.37778, 'y': 0.34739}, {'x': 0.40691, 'y': 0.35945}, {'x': 0.41746, 'y': 0.34212}, {'x': 0.2969, 'y': 0.29539}, {'x': 0.28735, 'y': 0.31348}, {'x': 0.32101, 'y': 0.32667}]}","['0.17282', '0.22456', '0.37778', '0.40691', '0.41746', '0.2969', '0.28735', '0.32101']","['0.57276', '0.59499', '0.34739', '0.35945', '0.34212', '0.29539', '0.31348', '0.32667']","(1333, 1000, 3)"
316,id_577_value_12_455.jpg,12.455,"{'type': 'polygon', 'data': [{'x': 0.71166, 'y': 0.49013}, {'x': 0.22713, 'y': 0.46488}, {'x': 0.21871, 'y': 0.54776}, {'x': 0.70437, 'y': 0.57343}]}","['0.71166', '0.22713', '0.21871', '0.70437']","['0.49013', '0.46488', '0.54776', '0.57343']","(1333, 1000, 3)"
317,id_1081_value_42_119.jpg,42.119,"{'type': 'polygon', 'data': [{'x': 0.21865, 'y': 0.45481}, {'x': 0.53073, 'y': 0.4732}, {'x': 0.53271, 'y': 0.46227}, {'x': 0.55524, 'y': 0.46425}, {'x': 0.55259, 'y': 0.51943}, {'x': 0.52741, 'y': 0.51893}, {'x': 0.52808, 'y': 0.50998}, {'x': 0.216, 'y': 0.4906}]}","['0.21865', '0.53073', '0.53271', '0.55524', '0.55259', '0.52741', '0.52808', '0.216']","['0.45481', '0.4732', '0.46227', '0.46425', '0.51943', '0.51893', '0.50998', '0.4906']","(1333, 1000, 3)"
318,id_362_value_2_674.jpg,2.674,"{'type': 'polygon', 'data': [{'x': 0.2884, 'y': 0.36908}, {'x': 0.81721, 'y': 0.352}, {'x': 0.82093, 'y': 0.33804}, {'x': 0.85941, 'y': 0.33742}, {'x': 0.85734, 'y': 0.43302}, {'x': 0.81555, 'y': 0.43364}, {'x': 0.80935, 'y': 0.41719}, {'x': 0.3033, 'y': 0.42899}]}","['0.2884', '0.81721', '0.82093', '0.85941', '0.85734', '0.81555', '0.80935', '0.3033']","['0.36908', '0.352', '0.33804', '0.33742', '0.43302', '0.43364', '0.41719', '0.42899']","(1333, 1000, 3)"
319,id_121_value_355_076.jpg,355.076,"{'type': 'polygon', 'data': [{'x': 0.25985, 'y': 0.42002}, {'x': 0.67597, 'y': 0.40126}, {'x': 0.67775, 'y': 0.46557}, {'x': 0.63936, 'y': 0.46691}, {'x': 0.63579, 'y': 0.45218}, {'x': 0.26699, 'y': 0.46892}]}","['0.25985', '0.67597', '0.67775', '0.63936', '0.63579', '0.26699']","['0.42002', '0.40126', '0.46557', '0.46691', '0.45218', '0.46892']","(1333, 1000, 3)"
320,id_103_value_334_42.jpg,334.42,"{'type': 'polygon', 'data': [{'x': 0.28428, 'y': 0.44454}, {'x': 0.61553, 'y': 0.44515}, {'x': 0.61634, 'y': 0.45489}, {'x': 0.64874, 'y': 0.45489}, {'x': 0.64793, 'y': 0.39704}, {'x': 0.28104, 'y': 0.40009}]}","['0.28428', '0.61553', '0.61634', '0.64874', '0.64793', '0.28104']","['0.44454', '0.44515', '0.45489', '0.45489', '0.39704', '0.40009']","(1330, 1000, 3)"
321,id_797_value_281_447.jpg,281.447,"{'type': 'polygon', 'data': [{'x': 0.35762, 'y': 0.43575}, {'x': 0.69305, 'y': 0.44345}, {'x': 0.69253, 'y': 0.45003}, {'x': 0.72195, 'y': 0.45119}, {'x': 0.72814, 'y': 0.40357}, {'x': 0.35711, 'y': 0.39583}]}","['0.35762', '0.69305', '0.69253', '0.72195', '0.72814', '0.35711']","['0.43575', '0.44345', '0.45003', '0.45119', '0.40357', '0.39583']","(1333, 1000, 3)"
322,id_975_value_452_487.jpg,452.487,"{'type': 'polygon', 'data': [{'x': 0.41944, 'y': 0.31968}, {'x': 0.46438, 'y': 0.32431}, {'x': 0.44652, 'y': 0.66171}, {'x': 0.40216, 'y': 0.65632}]}","['0.41944', '0.46438', '0.44652', '0.40216']","['0.31968', '0.32431', '0.66171', '0.65632']","(1000, 1337, 3)"
323,id_612_value_160_437.jpg,160.437,"{'type': 'polygon', 'data': [{'x': 0.28865, 'y': 0.39246}, {'x': 0.50759, 'y': 0.37517}, {'x': 0.50702, 'y': 0.37042}, {'x': 0.5364, 'y': 0.36826}, {'x': 0.54332, 'y': 0.41191}, {'x': 0.51739, 'y': 0.41364}, {'x': 0.51451, 'y': 0.40716}, {'x': 0.29557, 'y': 0.42358}]}","['0.28865', '0.50759', '0.50702', '0.5364', '0.54332', '0.51739', '0.51451', '0.29557']","['0.39246', '0.37517', '0.37042', '0.36826', '0.41191', '0.41364', '0.40716', '0.42358']","(1333, 1000, 3)"
324,id_431_value_192_972.jpg,192.972,"{'type': 'polygon', 'data': [{'x': 0.2964, 'y': 0.70687}, {'x': 0.65562, 'y': 0.70826}, {'x': 0.65236, 'y': 0.77284}, {'x': 0.29501, 'y': 0.76761}]}","['0.2964', '0.65562', '0.65236', '0.29501']","['0.70687', '0.70826', '0.77284', '0.76761']","(1333, 1000, 3)"
325,id_1064_value_623_167.jpg,623.1669999999999,"{'type': 'polygon', 'data': [{'x': 0.31096, 'y': 0.50953}, {'x': 0.31398, 'y': 0.54759}, {'x': 0.61439, 'y': 0.5329}, {'x': 0.61539, 'y': 0.53968}, {'x': 0.64001, 'y': 0.53893}, {'x': 0.63599, 'y': 0.4937}]}","['0.31096', '0.31398', '0.61439', '0.61539', '0.64001', '0.63599']","['0.50953', '0.54759', '0.5329', '0.53968', '0.53893', '0.4937']","(1333, 1000, 3)"
326,id_317_value_222_455.jpg,222.455,"{'type': 'polygon', 'data': [{'x': 0.22982, 'y': 0.33548}, {'x': 0.5547, 'y': 0.31026}, {'x': 0.55825, 'y': 0.40359}, {'x': 0.52774, 'y': 0.40611}, {'x': 0.52703, 'y': 0.39098}, {'x': 0.23266, 'y': 0.41242}]}","['0.22982', '0.5547', '0.55825', '0.52774', '0.52703', '0.23266']","['0.33548', '0.31026', '0.40359', '0.40611', '0.39098', '0.41242']","(1000, 1778, 3)"
327,id_893_value_126_445.jpg,126.445,"{'type': 'polygon', 'data': [{'x': 0.20441, 'y': 0.3637}, {'x': 0.70634, 'y': 0.37293}, {'x': 0.7042, 'y': 0.44478}, {'x': 0.66192, 'y': 0.44318}, {'x': 0.66246, 'y': 0.43234}, {'x': 0.20655, 'y': 0.42271}]}","['0.20441', '0.70634', '0.7042', '0.66192', '0.66246', '0.20655']","['0.3637', '0.37293', '0.44478', '0.44318', '0.43234', '0.42271']","(1333, 1000, 3)"
328,id_481_value_64_737.jpg,64.737,"{'type': 'polygon', 'data': [{'x': 0.31069, 'y': 0.44259}, {'x': 0.66904, 'y': 0.44932}, {'x': 0.6696, 'y': 0.4388}, {'x': 0.6982, 'y': 0.43922}, {'x': 0.69427, 'y': 0.50611}, {'x': 0.66511, 'y': 0.50569}, {'x': 0.66511, 'y': 0.49391}, {'x': 0.31125, 'y': 0.48592}]}","['0.31069', '0.66904', '0.6696', '0.6982', '0.69427', '0.66511', '0.66511', '0.31125']","['0.44259', '0.44932', '0.4388', '0.43922', '0.50611', '0.50569', '0.49391', '0.48592']","(1333, 1000, 3)"
329,id_633_value_43_701.jpg,43.701,"{'type': 'polygon', 'data': [{'x': 0.40228, 'y': 0.40757}, {'x': 0.68797, 'y': 0.41169}, {'x': 0.68919, 'y': 0.44329}, {'x': 0.40167, 'y': 0.44009}]}","['0.40228', '0.68797', '0.68919', '0.40167']","['0.40757', '0.41169', '0.44329', '0.44009']","(1333, 1000, 3)"
330,id_280_value_99_692.jpg,99.692,"{'type': 'polygon', 'data': [{'x': 0.20281, 'y': 0.62472}, {'x': 0.66132, 'y': 0.61688}, {'x': 0.66539, 'y': 0.6657}, {'x': 0.20514, 'y': 0.67312}]}","['0.20281', '0.66132', '0.66539', '0.20514']","['0.62472', '0.61688', '0.6657', '0.67312']","(1333, 1000, 3)"
331,id_165_value_144_111.jpg,144.111,"{'type': 'polygon', 'data': [{'x': 0.31118, 'y': 0.44104}, {'x': 0.7302, 'y': 0.45343}, {'x': 0.72917, 'y': 0.47008}, {'x': 0.76994, 'y': 0.4724}, {'x': 0.77252, 'y': 0.40194}, {'x': 0.31324, 'y': 0.38839}]}","['0.31118', '0.7302', '0.72917', '0.76994', '0.77252', '0.31324']","['0.44104', '0.45343', '0.47008', '0.4724', '0.40194', '0.38839']","(1333, 1000, 3)"
332,id_367_value_99_013.jpg,99.013,"{'type': 'polygon', 'data': [{'x': 0.25003, 'y': 0.60089}, {'x': 0.71704, 'y': 0.61965}, {'x': 0.70811, 'y': 0.70004}, {'x': 0.24735, 'y': 0.68262}]}","['0.25003', '0.71704', '0.70811', '0.24735']","['0.60089', '0.61965', '0.70004', '0.68262']","(1333, 1000, 3)"
333,id_6_value_345_442.jpg,345.44199999999995,"{'type': 'polygon', 'data': [{'x': 0.29239, 'y': 0.40851}, {'x': 0.61923, 'y': 0.41367}, {'x': 0.61664, 'y': 0.44182}, {'x': 0.59107, 'y': 0.44164}, {'x': 0.59107, 'y': 0.43594}, {'x': 0.2909, 'y': 0.43202}]}","['0.29239', '0.61923', '0.61664', '0.59107', '0.59107', '0.2909']","['0.40851', '0.41367', '0.44182', '0.44164', '0.43594', '0.43202']","(2080, 1000, 3)"
334,id_684_value_50_338.jpg,50.338,"{'type': 'polygon', 'data': [{'x': 0.66452, 'y': 0.32739}, {'x': 0.72121, 'y': 0.31635}, {'x': 0.75183, 'y': 0.75115}, {'x': 0.69721, 'y': 0.76292}]}","['0.66452', '0.72121', '0.75183', '0.69721']","['0.32739', '0.31635', '0.75115', '0.76292']","(1000, 1778, 3)"
335,id_591_value_621_277.jpg,621.2769999999999,"{'type': 'polygon', 'data': [{'x': 0.348, 'y': 0.37249}, {'x': 0.69081, 'y': 0.35406}, {'x': 0.68966, 'y': 0.43931}, {'x': 0.662, 'y': 0.44238}, {'x': 0.66143, 'y': 0.42472}, {'x': 0.35203, 'y': 0.44852}]}","['0.348', '0.69081', '0.68966', '0.662', '0.66143', '0.35203']","['0.37249', '0.35406', '0.43931', '0.44238', '0.42472', '0.44852']","(1000, 1333, 3)"
336,id_1180_value_333_31.jpg,333.31,"{'type': 'polygon', 'data': [{'x': 0.30683, 'y': 0.41852}, {'x': 0.59217, 'y': 0.41329}, {'x': 0.59159, 'y': 0.44773}, {'x': 0.30974, 'y': 0.45078}]}","['0.30683', '0.59217', '0.59159', '0.30974']","['0.41852', '0.41329', '0.44773', '0.45078']","(1333, 1000, 3)"
337,id_463_value_228_072.jpg,228.072,"{'type': 'polygon', 'data': [{'x': 0.23799, 'y': 0.32608}, {'x': 0.56078, 'y': 0.32554}, {'x': 0.56007, 'y': 0.36831}, {'x': 0.52943, 'y': 0.36991}, {'x': 0.53085, 'y': 0.36189}, {'x': 0.24084, 'y': 0.3651}]}","['0.23799', '0.56078', '0.56007', '0.52943', '0.53085', '0.24084']","['0.32608', '0.32554', '0.36831', '0.36991', '0.36189', '0.3651']","(1333, 1000, 3)"
338,id_811_value_188_799.jpg,188.799,"{'type': 'polygon', 'data': [{'x': 0.23884, 'y': 0.58418}, {'x': 0.68805, 'y': 0.56761}, {'x': 0.69386, 'y': 0.63867}, {'x': 0.24582, 'y': 0.65568}]}","['0.23884', '0.68805', '0.69386', '0.24582']","['0.58418', '0.56761', '0.63867', '0.65568']","(1333, 1000, 3)"
339,id_572_value_135_291.jpg,135.291,"{'type': 'polygon', 'data': [{'x': 0.19146, 'y': 0.42998}, {'x': 0.19197, 'y': 0.46742}, {'x': 0.65538, 'y': 0.47497}, {'x': 0.65589, 'y': 0.48396}, {'x': 0.69098, 'y': 0.48396}, {'x': 0.69873, 'y': 0.43782}]}","['0.19146', '0.19197', '0.65538', '0.65589', '0.69098', '0.69873']","['0.42998', '0.46742', '0.47497', '0.48396', '0.48396', '0.43782']","(1778, 1000, 3)"
340,id_401_value_36_626.jpg,36.626,"{'type': 'polygon', 'data': [{'x': 0.43238, 'y': 0.24445}, {'x': 0.8255, 'y': 0.31397}, {'x': 0.81204, 'y': 0.41041}, {'x': 0.77727, 'y': 0.40368}, {'x': 0.77896, 'y': 0.38499}, {'x': 0.42509, 'y': 0.32369}]}","['0.43238', '0.8255', '0.81204', '0.77727', '0.77896', '0.42509']","['0.24445', '0.31397', '0.41041', '0.40368', '0.38499', '0.32369']","(1000, 1333, 3)"
341,id_1003_value_209_317.jpg,209.317,"{'type': 'polygon', 'data': [{'x': 0.52418, 'y': 0.61383}, {'x': 0.2063, 'y': 0.56936}, {'x': 0.19177, 'y': 0.62472}, {'x': 0.50732, 'y': 0.66788}]}","['0.52418', '0.2063', '0.19177', '0.50732']","['0.61383', '0.56936', '0.62472', '0.66788']","(1333, 1000, 3)"
342,id_986_value_748_0.jpg,748.0,"{'type': 'polygon', 'data': [{'x': 0.42578, 'y': 0.36403}, {'x': 0.63846, 'y': 0.36955}, {'x': 0.63639, 'y': 0.43408}, {'x': 0.42578, 'y': 0.43022}]}","['0.42578', '0.63846', '0.63639', '0.42578']","['0.36403', '0.36955', '0.43408', '0.43022']","(1000, 1333, 3)"
343,id_770_value_738_941.jpg,738.941,"{'type': 'polygon', 'data': [{'x': 0.3401, 'y': 0.39894}, {'x': 0.5742, 'y': 0.41138}, {'x': 0.56817, 'y': 0.45133}, {'x': 0.33759, 'y': 0.43814}]}","['0.3401', '0.5742', '0.56817', '0.33759']","['0.39894', '0.41138', '0.45133', '0.43814']","(1333, 1000, 3)"
344,id_907_value_148_153.jpg,148.153,"{'type': 'polygon', 'data': [{'x': 0.4077, 'y': 0.37822}, {'x': 0.66231, 'y': 0.46783}, {'x': 0.66343, 'y': 0.46488}, {'x': 0.69147, 'y': 0.47414}, {'x': 0.6696, 'y': 0.51705}, {'x': 0.641, 'y': 0.50738}, {'x': 0.6438, 'y': 0.50106}, {'x': 0.38752, 'y': 0.41019}]}","['0.4077', '0.66231', '0.66343', '0.69147', '0.6696', '0.641', '0.6438', '0.38752']","['0.37822', '0.46783', '0.46488', '0.47414', '0.51705', '0.50738', '0.50106', '0.41019']","(1333, 1000, 3)"
